"POR_NUMBER","POR_PRO_ID","POR_DATE"
"4764850568","815","01.04.2005 09:15:00"
"4764850569","815","01.04.2005 09:15:00"
"4764850570","815","01.04.2005 09:15:00"
"4764850571","815","01.04.2005 09:15:00"
"4764850572","815","01.04.2005 09:15:00"
"4764850573","815","01.04.2005 09:15:00"
"4764850574","815","01.04.2005 09:15:00"
"4764850575","815","01.04.2005 09:15:00"
"4764850576","815","01.04.2005 09:15:00"
"4764850577","815","01.04.2005 09:15:00"
"4764850578","815","01.04.2005 09:15:00"
"4764850579","815","01.04.2005 09:15:00"
"4764850580","815","01.04.2005 09:15:00"
"4764850581","815","01.04.2005 09:15:00"
"4764850582","815","01.04.2005 09:15:00"
"4764850583","815","01.04.2005 09:15:00"
"4764850584","815","01.04.2005 09:15:00"
"4764850585","815","01.04.2005 09:15:00"
"4764850586","815","01.04.2005 09:15:00"
"4764850587","815","01.04.2005 09:15:00"
"4764850588","815","01.04.2005 09:15:00"
"4764850589","815","01.04.2005 09:15:00"
"4764850590","815","01.04.2005 09:15:00"
"4764850591","815","01.04.2005 09:15:00"
"4764850592","815","01.04.2005 09:15:00"
"4764850593","815","01.04.2005 09:15:00"
"4764850594","815","01.04.2005 09:15:00"
"4764850595","815","01.04.2005 09:15:00"
"4764850596","815","01.04.2005 09:15:00"
"4764850597","815","01.04.2005 09:15:00"
"4764850598","815","01.04.2005 09:15:00"
"4764850599","815","01.04.2005 09:15:00"
"4777841153","815","01.04.2005 09:30:00"
"4776084460","815","01.04.2005 09:45:00"
"4723374700","815","01.04.2005 10:00:00"
"4723374701","815","01.04.2005 10:00:00"
"4723374702","815","01.04.2005 10:00:00"
"4723374703","815","01.04.2005 10:00:00"
"4723374704","815","01.04.2005 10:00:00"
"4723374705","815","01.04.2005 10:00:00"
"4723374706","815","01.04.2005 10:00:00"
"4722878286","815","27.05.2004 10:00:00"
"4722878287","815","27.05.2004 10:00:00"
"4722878288","815","27.05.2004 10:00:00"
"4722878289","815","27.05.2004 10:00:00"
"4722878290","815","27.05.2004 10:00:00"
"4722878291","815","27.05.2004 10:00:00"
"4722878292","815","27.05.2004 10:00:00"
"4722878293","815","27.05.2004 10:00:00"
"4722878294","815","27.05.2004 10:00:00"
"4722878295","815","27.05.2004 10:00:00"
"4722878296","815","27.05.2004 10:00:00"
"4722878297","815","27.05.2004 10:00:00"
"4722878298","815","27.05.2004 10:00:00"
"4722878299","815","27.05.2004 10:00:00"
"4722878205","815","27.05.2004 10:00:00"
"4722878206","815","27.05.2004 10:00:00"
"4722878207","815","27.05.2004 10:00:00"
"4722878208","815","27.05.2004 10:00:00"
"4722878209","815","27.05.2004 10:00:00"
"4722878210","815","27.05.2004 10:00:00"
"4722878211","815","27.05.2004 10:00:00"
"4722878212","815","27.05.2004 10:00:00"
"4722878213","815","27.05.2004 10:00:00"
"4722878214","815","27.05.2004 10:00:00"
"4722878215","815","27.05.2004 10:00:00"
"4722878216","815","27.05.2004 10:00:00"
"4722878217","815","27.05.2004 10:00:00"
"4722878218","815","27.05.2004 10:00:00"
"4722878219","815","27.05.2004 10:00:00"
"4722878220","815","27.05.2004 10:00:00"
"4722878221","815","27.05.2004 10:00:00"
"4722878222","815","27.05.2004 10:00:00"
"4722878223","815","27.05.2004 10:00:00"
"4722878224","815","27.05.2004 10:00:00"
"4722878225","815","27.05.2004 10:00:00"
"4722878226","815","27.05.2004 10:00:00"
"4722878227","815","27.05.2004 10:00:00"
"4722878228","815","27.05.2004 10:00:00"
"4722878229","815","27.05.2004 10:00:00"
"4722878230","815","27.05.2004 10:00:00"
"4722878231","815","27.05.2004 10:00:00"
"4722878232","815","27.05.2004 10:00:00"
"4722878233","815","27.05.2004 10:00:00"
"4722878234","815","27.05.2004 10:00:00"
"4722878235","815","27.05.2004 10:00:00"
"4722878236","815","27.05.2004 10:00:00"
"4722878237","815","27.05.2004 10:00:00"
"4722878238","815","27.05.2004 10:00:00"
"4722878239","815","27.05.2004 10:00:00"
"4722878240","815","27.05.2004 10:00:00"
"4722878241","815","27.05.2004 10:00:00"
"4722878242","815","27.05.2004 10:00:00"
"4722878243","815","27.05.2004 10:00:00"
"4722878244","815","27.05.2004 10:00:00"
"4722878245","815","27.05.2004 10:00:00"
"4722878246","815","27.05.2004 10:00:00"
"4722878247","815","27.05.2004 10:00:00"
"4722878248","815","27.05.2004 10:00:00"
"4722878249","815","27.05.2004 10:00:00"
"4722878250","815","27.05.2004 10:00:00"
"4722878251","815","27.05.2004 10:00:00"
"4722878252","815","27.05.2004 10:00:00"
"4722878253","815","27.05.2004 10:00:00"
"4722878254","815","27.05.2004 10:00:00"
"4722878255","815","27.05.2004 10:00:00"
"4722878256","815","27.05.2004 10:00:00"
"4722878257","815","27.05.2004 10:00:00"
"4722878258","815","27.05.2004 10:00:00"
"4722878259","815","27.05.2004 10:00:00"
"4722878260","815","27.05.2004 10:00:00"
"4722878261","815","27.05.2004 10:00:00"
"4722878262","815","27.05.2004 10:00:00"
"4722878263","815","27.05.2004 10:00:00"
"4722878264","815","27.05.2004 10:00:00"
"4722878265","815","27.05.2004 10:00:00"
"4722878266","815","27.05.2004 10:00:00"
"4722878267","815","27.05.2004 10:00:00"
"4722878268","815","27.05.2004 10:00:00"
"4722878269","815","27.05.2004 10:00:00"
"4722878270","815","27.05.2004 10:00:00"
"4722878271","815","27.05.2004 10:00:00"
"4722878272","815","27.05.2004 10:00:00"
"4722878273","815","27.05.2004 10:00:00"
"4722878274","815","27.05.2004 10:00:00"
"4722878275","815","27.05.2004 10:00:00"
"4722878276","815","27.05.2004 10:00:00"
"4722878277","815","27.05.2004 10:00:00"
"4722878278","815","27.05.2004 10:00:00"
"4722878279","815","27.05.2004 10:00:00"
"4722878280","815","27.05.2004 10:00:00"
"4722878281","815","27.05.2004 10:00:00"
"4722878282","815","27.05.2004 10:00:00"
"4722878283","815","27.05.2004 10:00:00"
"4722878284","815","27.05.2004 10:00:00"
"4722878285","815","27.05.2004 10:00:00"
"4722878200","815","27.05.2004 10:00:00"
"4722878201","815","27.05.2004 10:00:00"
"4722878202","815","27.05.2004 10:00:00"
"4722878203","815","27.05.2004 10:00:00"
"4722878204","815","27.05.2004 10:00:00"
"4773581419","815","01.04.2001"
"4773581420","815","01.04.2001"
"4773581421","815","01.04.2001"
"4773581422","815","01.04.2001"
"4773581423","815","01.04.2001"
"4773581424","815","01.04.2001"
"4773581425","815","01.04.2001"
"4773581426","815","01.04.2001"
"4773581427","815","01.04.2001"
"4773581428","815","01.04.2001"
"4773581429","815","01.04.2001"
"4773581430","815","01.04.2001"
"4773581431","815","01.04.2001"
"4773581432","815","01.04.2001"
"4773581433","815","01.04.2001"
"4773581434","815","01.04.2001"
"4773581435","815","01.04.2001"
"4773581436","815","01.04.2001"
"4773581437","815","01.04.2001"
"4773581438","815","01.04.2001"
"4773581439","815","01.04.2001"
"4773581440","815","01.04.2001"
"4773581441","815","01.04.2001"
"4773581442","815","01.04.2001"
"4773581443","815","01.04.2001"
"4773581444","815","01.04.2001"
"4773581445","815","01.04.2001"
"4773581446","815","01.04.2001"
"4773581447","815","01.04.2001"
"4773581448","815","01.04.2001"
"4773581449","815","01.04.2001"
"4773581450","815","01.04.2001"
"4773581451","815","01.04.2001"
"4773581452","815","01.04.2001"
"4773581453","815","01.04.2001"
"4773581454","815","01.04.2001"
"4773581455","815","01.04.2001"
"4773581456","815","01.04.2001"
"4773581457","815","01.04.2001"
"4773581458","815","01.04.2001"
"4773581459","815","01.04.2001"
"4773581460","815","01.04.2001"
"4773581461","815","01.04.2001"
"4773581462","815","01.04.2001"
"4773581463","815","01.04.2001"
"4773581464","815","01.04.2001"
"4773581465","815","01.04.2001"
"4773581466","815","01.04.2001"
"4773581467","815","01.04.2001"
"4773581468","815","01.04.2001"
"4773581469","815","01.04.2001"
"4773581470","815","01.04.2001"
"4773581471","815","01.04.2001"
"4773581472","815","01.04.2001"
"4773581473","815","01.04.2001"
"4773581474","815","01.04.2001"
"4773581475","815","01.04.2001"
"4773581476","815","01.04.2001"
"4773581477","815","01.04.2001"
"4773581478","815","01.04.2001"
"4773581479","815","01.04.2001"
"4773581480","815","01.04.2001"
"4773581481","815","01.04.2001"
"4773581482","815","01.04.2001"
"4773581483","815","01.04.2001"
"4773581484","815","01.04.2001"
"4773581485","815","01.04.2001"
"4773581486","815","01.04.2001"
"4773581487","815","01.04.2001"
"4773581488","815","01.04.2001"
"4773581489","815","01.04.2001"
"4773581490","815","01.04.2001"
"4773581491","815","01.04.2001"
"4773581492","815","01.04.2001"
"4773581493","815","01.04.2001"
"4773581494","815","01.04.2001"
"4773581495","815","01.04.2001"
"4773581496","815","01.04.2001"
"4773581497","815","01.04.2001"
"4773581498","815","01.04.2001"
"4773581499","815","01.04.2001"
"4773581338","815","01.04.2001"
"4773581339","815","01.04.2001"
"4773581340","815","01.04.2001"
"4773581341","815","01.04.2001"
"4773581342","815","01.04.2001"
"4773581343","815","01.04.2001"
"4773581344","815","01.04.2001"
"4773581345","815","01.04.2001"
"4773581346","815","01.04.2001"
"4773581347","815","01.04.2001"
"4773581348","815","01.04.2001"
"4773581349","815","01.04.2001"
"4773581350","815","01.04.2001"
"4773581351","815","01.04.2001"
"4773581352","815","01.04.2001"
"4773581353","815","01.04.2001"
"4773581354","815","01.04.2001"
"4773581355","815","01.04.2001"
"4773581356","815","01.04.2001"
"4773581357","815","01.04.2001"
"4773581358","815","01.04.2001"
"4773581359","815","01.04.2001"
"4773581360","815","01.04.2001"
"4773581361","815","01.04.2001"
"4773581362","815","01.04.2001"
"4773581363","815","01.04.2001"
"4773581364","815","01.04.2001"
"4773581365","815","01.04.2001"
"4773581366","815","01.04.2001"
"4773581367","815","01.04.2001"
"4773581368","815","01.04.2001"
"4773581369","815","01.04.2001"
"4773581370","815","01.04.2001"
"4773581371","815","01.04.2001"
"4773581372","815","01.04.2001"
"4773581373","815","01.04.2001"
"4773581374","815","01.04.2001"
"4773581375","815","01.04.2001"
"4773581376","815","01.04.2001"
"4773581377","815","01.04.2001"
"4773581378","815","01.04.2001"
"4773581379","815","01.04.2001"
"4773581380","815","01.04.2001"
"4773581381","815","01.04.2001"
"4773581382","815","01.04.2001"
"4773581383","815","01.04.2001"
"4773581384","815","01.04.2001"
"4773581385","815","01.04.2001"
"4773581386","815","01.04.2001"
"4773581387","815","01.04.2001"
"4773581388","815","01.04.2001"
"4773581389","815","01.04.2001"
"4773581390","815","01.04.2001"
"4773581391","815","01.04.2001"
"4773581392","815","01.04.2001"
"4773581393","815","01.04.2001"
"4773581394","815","01.04.2001"
"4773581395","815","01.04.2001"
"4773581396","815","01.04.2001"
"4773581397","815","01.04.2001"
"4773581398","815","01.04.2001"
"4773581399","815","01.04.2001"
"4773581400","815","01.04.2001"
"4773581401","815","01.04.2001"
"4773581402","815","01.04.2001"
"4773581403","815","01.04.2001"
"4773581404","815","01.04.2001"
"4773581405","815","01.04.2001"
"4773581406","815","01.04.2001"
"4773581407","815","01.04.2001"
"4773581408","815","01.04.2001"
"4773581409","815","01.04.2001"
"4773581410","815","01.04.2001"
"4773581411","815","01.04.2001"
"4773581412","815","01.04.2001"
"4773581413","815","01.04.2001"
"4773581414","815","01.04.2001"
"4773581415","815","01.04.2001"
"4773581416","815","01.04.2001"
"4773581417","815","01.04.2001"
"4773581418","815","01.04.2001"
"4773581257","815","01.04.2001"
"4773581258","815","01.04.2001"
"4773581259","815","01.04.2001"
"4773581260","815","01.04.2001"
"4773581261","815","01.04.2001"
"4773581262","815","01.04.2001"
"4773581263","815","01.04.2001"
"4773581264","815","01.04.2001"
"4773581265","815","01.04.2001"
"4773581266","815","01.04.2001"
"4773581267","815","01.04.2001"
"4773581268","815","01.04.2001"
"4773581269","815","01.04.2001"
"4773581270","815","01.04.2001"
"4773581271","815","01.04.2001"
"4773581272","815","01.04.2001"
"4773581273","815","01.04.2001"
"4773581274","815","01.04.2001"
"4773581275","815","01.04.2001"
"4773581276","815","01.04.2001"
"4773581277","815","01.04.2001"
"4773581278","815","01.04.2001"
"4773581279","815","01.04.2001"
"4773581280","815","01.04.2001"
"4773581281","815","01.04.2001"
"4773581282","815","01.04.2001"
"4773581283","815","01.04.2001"
"4773581284","815","01.04.2001"
"4773581285","815","01.04.2001"
"4773581286","815","01.04.2001"
"4773581287","815","01.04.2001"
"4773581288","815","01.04.2001"
"4773581289","815","01.04.2001"
"4773581290","815","01.04.2001"
"4773581291","815","01.04.2001"
"4773581292","815","01.04.2001"
"4773581293","815","01.04.2001"
"4773581294","815","01.04.2001"
"4773581295","815","01.04.2001"
"4773581296","815","01.04.2001"
"4773581297","815","01.04.2001"
"4773581298","815","01.04.2001"
"4773581299","815","01.04.2001"
"4773581300","815","01.04.2001"
"4773581301","815","01.04.2001"
"4773581302","815","01.04.2001"
"4773581303","815","01.04.2001"
"4773581304","815","01.04.2001"
"4773581305","815","01.04.2001"
"4773581306","815","01.04.2001"
"4773581307","815","01.04.2001"
"4773581308","815","01.04.2001"
"4773581309","815","01.04.2001"
"4773581310","815","01.04.2001"
"4773581311","815","01.04.2001"
"4773581312","815","01.04.2001"
"4773581313","815","01.04.2001"
"4773581314","815","01.04.2001"
"4773581315","815","01.04.2001"
"4773581316","815","01.04.2001"
"4773581317","815","01.04.2001"
"4773581318","815","01.04.2001"
"4773581319","815","01.04.2001"
"4773581320","815","01.04.2001"
"4773581321","815","01.04.2001"
"4773581322","815","01.04.2001"
"4773581323","815","01.04.2001"
"4773581324","815","01.04.2001"
"4773581325","815","01.04.2001"
"4773581326","815","01.04.2001"
"4773581327","815","01.04.2001"
"4773581328","815","01.04.2001"
"4773581329","815","01.04.2001"
"4773581330","815","01.04.2001"
"4773581331","815","01.04.2001"
"4773581332","815","01.04.2001"
"4773581333","815","01.04.2001"
"4773581334","815","01.04.2001"
"4773581335","815","01.04.2001"
"4773581336","815","01.04.2001"
"4773581337","815","01.04.2001"
"4773581176","815","01.04.2001"
"4773581177","815","01.04.2001"
"4773581178","815","01.04.2001"
"4773581179","815","01.04.2001"
"4773581180","815","01.04.2001"
"4773581181","815","01.04.2001"
"4773581182","815","01.04.2001"
"4773581183","815","01.04.2001"
"4773581184","815","01.04.2001"
"4773581185","815","01.04.2001"
"4773581186","815","01.04.2001"
"4773581187","815","01.04.2001"
"4773581188","815","01.04.2001"
"4773581189","815","01.04.2001"
"4773581190","815","01.04.2001"
"4773581191","815","01.04.2001"
"4773581192","815","01.04.2001"
"4773581193","815","01.04.2001"
"4773581194","815","01.04.2001"
"4773581195","815","01.04.2001"
"4773581196","815","01.04.2001"
"4773581197","815","01.04.2001"
"4773581198","815","01.04.2001"
"4773581199","815","01.04.2001"
"4773581200","815","01.04.2001"
"4773581201","815","01.04.2001"
"4773581202","815","01.04.2001"
"4773581203","815","01.04.2001"
"4773581204","815","01.04.2001"
"4773581205","815","01.04.2001"
"4773581206","815","01.04.2001"
"4773581207","815","01.04.2001"
"4773581208","815","01.04.2001"
"4773581209","815","01.04.2001"
"4773581210","815","01.04.2001"
"4773581211","815","01.04.2001"
"4773581212","815","01.04.2001"
"4773581213","815","01.04.2001"
"4773581214","815","01.04.2001"
"4773581215","815","01.04.2001"
"4773581216","815","01.04.2001"
"4773581217","815","01.04.2001"
"4773581218","815","01.04.2001"
"4773581219","815","01.04.2001"
"4773581220","815","01.04.2001"
"4773581221","815","01.04.2001"
"4773581222","815","01.04.2001"
"4773581223","815","01.04.2001"
"4773581224","815","01.04.2001"
"4773581225","815","01.04.2001"
"4773581226","815","01.04.2001"
"4773581227","815","01.04.2001"
"4773581228","815","01.04.2001"
"4773581229","815","01.04.2001"
"4773581230","815","01.04.2001"
"4773581231","815","01.04.2001"
"4773581232","815","01.04.2001"
"4773581233","815","01.04.2001"
"4773581234","815","01.04.2001"
"4773581235","815","01.04.2001"
"4773581236","815","01.04.2001"
"4773581237","815","01.04.2001"
"4773581238","815","01.04.2001"
"4773581239","815","01.04.2001"
"4773581240","815","01.04.2001"
"4773581241","815","01.04.2001"
"4773581242","815","01.04.2001"
"4773581243","815","01.04.2001"
"4773581244","815","01.04.2001"
"4773581245","815","01.04.2001"
"4773581246","815","01.04.2001"
"4773581247","815","01.04.2001"
"4773581248","815","01.04.2001"
"4773581249","815","01.04.2001"
"4773581250","815","01.04.2001"
"4773581251","815","01.04.2001"
"4773581252","815","01.04.2001"
"4773581253","815","01.04.2001"
"4773581254","815","01.04.2001"
"4773581255","815","01.04.2001"
"4773581256","815","01.04.2001"
"4773581095","815","01.04.2001"
"4773581096","815","01.04.2001"
"4773581097","815","01.04.2001"
"4773581098","815","01.04.2001"
"4773581099","815","01.04.2001"
"4773581100","815","01.04.2001"
"4773581101","815","01.04.2001"
"4773581102","815","01.04.2001"
"4773581103","815","01.04.2001"
"4773581104","815","01.04.2001"
"4773581105","815","01.04.2001"
"4773581106","815","01.04.2001"
"4773581107","815","01.04.2001"
"4773581108","815","01.04.2001"
"4773581109","815","01.04.2001"
"4773581110","815","01.04.2001"
"4773581111","815","01.04.2001"
"4773581112","815","01.04.2001"
"4773581113","815","01.04.2001"
"4773581114","815","01.04.2001"
"4773581115","815","01.04.2001"
"4755114550","815","15.11.2004 09:45:00"
"4755114551","815","15.11.2004 09:45:00"
"4755114552","815","15.11.2004 09:45:00"
"4755114553","815","15.11.2004 09:45:00"
"4755114554","815","15.11.2004 09:45:00"
"4755114555","815","15.11.2004 09:45:00"
"4755114556","815","15.11.2004 09:45:00"
"4755114557","815","15.11.2004 09:45:00"
"4755114558","815","15.11.2004 09:45:00"
"4755114559","815","15.11.2004 09:45:00"
"4733366179","815","15.11.2004 10:00:00"
"4733366180","815","15.11.2004 10:00:00"
"4733487030","815","15.11.2004 10:00:00"
"4733487031","815","15.11.2004 10:00:00"
"4733487032","815","15.11.2004 10:00:00"
"4733487033","815","15.11.2004 10:00:00"
"4733487034","815","15.11.2004 10:00:00"
"4733487035","815","15.11.2004 10:00:00"
"4733487036","815","15.11.2004 10:00:00"
"4733487037","815","15.11.2004 10:00:00"
"4733487038","815","15.11.2004 10:00:00"
"4733487039","815","15.11.2004 10:00:00"
"4777085910","815","15.11.2004 10:30:00"
"4773581116","815","01.04.2001"
"4773581117","815","01.04.2001"
"4773581118","815","01.04.2001"
"4773581119","815","01.04.2001"
"4773581120","815","01.04.2001"
"4773581121","815","01.04.2001"
"4773581122","815","01.04.2001"
"4773581123","815","01.04.2001"
"4773581124","815","01.04.2001"
"4773581125","815","01.04.2001"
"4773581126","815","01.04.2001"
"4773581127","815","01.04.2001"
"4773581128","815","01.04.2001"
"4773581129","815","01.04.2001"
"4773581130","815","01.04.2001"
"4773581131","815","01.04.2001"
"4773581132","815","01.04.2001"
"4773581133","815","01.04.2001"
"4773581134","815","01.04.2001"
"4773581135","815","01.04.2001"
"4773581136","815","01.04.2001"
"4773581137","815","01.04.2001"
"4773581138","815","01.04.2001"
"4773581139","815","01.04.2001"
"4773581140","815","01.04.2001"
"4773581141","815","01.04.2001"
"4773581142","815","01.04.2001"
"4773581143","815","01.04.2001"
"4773581144","815","01.04.2001"
"4773581145","815","01.04.2001"
"4773581146","815","01.04.2001"
"4773581147","815","01.04.2001"
"4773581148","815","01.04.2001"
"4773581149","815","01.04.2001"
"4773581150","815","01.04.2001"
"4773581151","815","01.04.2001"
"4773581152","815","01.04.2001"
"4773581153","815","01.04.2001"
"4773581154","815","01.04.2001"
"4773581155","815","01.04.2001"
"4773581156","815","01.04.2001"
"4773581157","815","01.04.2001"
"4773581158","815","01.04.2001"
"4773581159","815","01.04.2001"
"4773581160","815","01.04.2001"
"4773581161","815","01.04.2001"
"4773581162","815","01.04.2001"
"4773581163","815","01.04.2001"
"4773581164","815","01.04.2001"
"4773581165","815","01.04.2001"
"4773581166","815","01.04.2001"
"4773581167","815","01.04.2001"
"4773581168","815","01.04.2001"
"4773581169","815","01.04.2001"
"4773581170","815","01.04.2001"
"4773581171","815","01.04.2001"
"4773581172","815","01.04.2001"
"4773581173","815","01.04.2001"
"4773581174","815","01.04.2001"
"4773581175","815","01.04.2001"
"4773581014","815","01.04.2001"
"4773581015","815","01.04.2001"
"4773581016","815","01.04.2001"
"4773581017","815","01.04.2001"
"4773581018","815","01.04.2001"
"4773581019","815","01.04.2001"
"4773581020","815","01.04.2001"
"4773581021","815","01.04.2001"
"4773581022","815","01.04.2001"
"4773581023","815","01.04.2001"
"4773581024","815","01.04.2001"
"4773581025","815","01.04.2001"
"4773581026","815","01.04.2001"
"4773581027","815","01.04.2001"
"4773581028","815","01.04.2001"
"4773581029","815","01.04.2001"
"4773581030","815","01.04.2001"
"4773581031","815","01.04.2001"
"4773581032","815","01.04.2001"
"4773581033","815","01.04.2001"
"4773581034","815","01.04.2001"
"4773581035","815","01.04.2001"
"4773581036","815","01.04.2001"
"4773581037","815","01.04.2001"
"4773581038","815","01.04.2001"
"4773581039","815","01.04.2001"
"4773581040","815","01.04.2001"
"4773581041","815","01.04.2001"
"4773581042","815","01.04.2001"
"4773581043","815","01.04.2001"
"4773581044","815","01.04.2001"
"4773581045","815","01.04.2001"
"4773581046","815","01.04.2001"
"4773581047","815","01.04.2001"
"4773581048","815","01.04.2001"
"4773581049","815","01.04.2001"
"4773581050","815","01.04.2001"
"4773581051","815","01.04.2001"
"4773581052","815","01.04.2001"
"4773581053","815","01.04.2001"
"4773581054","815","01.04.2001"
"4773581055","815","01.04.2001"
"4773581056","815","01.04.2001"
"4773581057","815","01.04.2001"
"4773581058","815","01.04.2001"
"4773581059","815","01.04.2001"
"4773581060","815","01.04.2001"
"4773581061","815","01.04.2001"
"4773581062","815","01.04.2001"
"4773581063","815","01.04.2001"
"4773581064","815","01.04.2001"
"4773581065","815","01.04.2001"
"4773581066","815","01.04.2001"
"4773581067","815","01.04.2001"
"4773581068","815","01.04.2001"
"4773581069","815","01.04.2001"
"4773581070","815","01.04.2001"
"4773581071","815","01.04.2001"
"4773581072","815","01.04.2001"
"4773581073","815","01.04.2001"
"4773581074","815","01.04.2001"
"4773581075","815","01.04.2001"
"4773581076","815","01.04.2001"
"4773581077","815","01.04.2001"
"4773581078","815","01.04.2001"
"4773581079","815","01.04.2001"
"4773581080","815","01.04.2001"
"4773581081","815","01.04.2001"
"4773581082","815","01.04.2001"
"4773581083","815","01.04.2001"
"4773581084","815","01.04.2001"
"4773581085","815","01.04.2001"
"4773581086","815","01.04.2001"
"4773581087","815","01.04.2001"
"4773581088","815","01.04.2001"
"4773581089","815","01.04.2001"
"4773581090","815","01.04.2001"
"4773581091","815","01.04.2001"
"4773581092","815","01.04.2001"
"4773581093","815","01.04.2001"
"4773581094","815","01.04.2001"
"4773581000","815","01.04.2001"
"4773581001","815","01.04.2001"
"4773581002","815","01.04.2001"
"4773581003","815","01.04.2001"
"4773581004","815","01.04.2001"
"4773581005","815","01.04.2001"
"4773581006","815","01.04.2001"
"4773581007","815","01.04.2001"
"4773581008","815","01.04.2001"
"4773581009","815","01.04.2001"
"4773581010","815","01.04.2001"
"4773581011","815","01.04.2001"
"4773581012","815","01.04.2001"
"4773581013","815","01.04.2001"
"4722199539","815","15.11.2004 11:00:00"
"4722199540","815","15.11.2004 11:00:00"
"4706600","815","04.07.2005 08:00:00"
"4767835380","815","06.02.2002 13:00:00"
"4767835381","815","06.02.2002 13:00:00"
"4767835382","815","06.02.2002 13:00:00"
"4767835383","815","06.02.2002 13:00:00"
"4767835384","815","06.02.2002 13:00:00"
"4767835385","815","06.02.2002 13:00:00"
"4767835386","815","06.02.2002 13:00:00"
"4767835387","815","06.02.2002 13:00:00"
"4767835388","815","06.02.2002 13:00:00"
"4767835389","815","06.02.2002 13:00:00"
"4723009000","815","07.01.2002 09:00:00"
"4767251983","815","28.09.2001 10:00:00"
"4767251984","815","28.09.2001 10:00:00"
"4767251985","815","28.09.2001 10:00:00"
"4767251986","815","28.09.2001 10:00:00"
"4767251987","815","28.09.2001 10:00:00"
"4767251988","815","28.09.2001 10:00:00"
"4767251989","815","28.09.2001 10:00:00"
"4767251990","815","28.09.2001 10:00:00"
"4767251991","815","28.09.2001 10:00:00"
"4767251992","815","28.09.2001 10:00:00"
"4767251993","815","28.09.2001 10:00:00"
"4767251994","815","28.09.2001 10:00:00"
"4767251995","815","28.09.2001 10:00:00"
"4767251996","815","28.09.2001 10:00:00"
"4767251997","815","28.09.2001 10:00:00"
"4767251998","815","28.09.2001 10:00:00"
"4767251999","815","28.09.2001 10:00:00"
"4738022888","815","13.09.2001 07:30:00"
"4723374707","815","01.04.2005 10:00:00"
"4723374708","815","01.04.2005 10:00:00"
"4723374709","815","01.04.2005 10:00:00"
"4723374710","815","01.04.2005 10:00:00"
"4723374711","815","01.04.2005 10:00:00"
"4723374712","815","01.04.2005 10:00:00"
"4723374713","815","01.04.2005 10:00:00"
"4723374714","815","01.04.2005 10:00:00"
"4723374715","815","01.04.2005 10:00:00"
"4723374716","815","01.04.2005 10:00:00"
"4723374717","815","01.04.2005 10:00:00"
"4723374718","815","01.04.2005 10:00:00"
"4723374719","815","01.04.2005 10:00:00"
"4722100699","815","01.04.2005 10:00:00"
"4722100700","815","01.04.2005 10:00:00"
"4738086289","815","21.09.2001 10:00:00"
"4738086478","815","21.09.2001 10:00:00"
"4738086757","815","21.09.2001 10:00:00"
"4738086957","815","21.09.2001 10:00:00"
"4733017063","815","09.10.2001 07:30:00"
"4733017064","815","09.10.2001 07:30:00"
"4733017065","815","09.10.2001 07:30:00"
"4733017066","815","09.10.2001 07:30:00"
"4733017067","815","09.10.2001 07:30:00"
"4733017068","815","09.10.2001 07:30:00"
"4733017069","815","09.10.2001 07:30:00"
"4733017070","815","09.10.2001 07:30:00"
"4733017071","815","09.10.2001 07:30:00"
"4733017072","815","09.10.2001 07:30:00"
"4733017073","815","09.10.2001 07:30:00"
"4733017074","815","09.10.2001 07:30:00"
"4733017075","815","09.10.2001 07:30:00"
"4733017076","815","09.10.2001 07:30:00"
"4733017077","815","09.10.2001 07:30:00"
"4733017078","815","09.10.2001 07:30:00"
"4733017079","815","09.10.2001 07:30:00"
"4733017080","815","09.10.2001 07:30:00"
"4733017081","815","09.10.2001 07:30:00"
"4733017082","815","09.10.2001 07:30:00"
"4733017083","815","09.10.2001 07:30:00"
"4733017084","815","09.10.2001 07:30:00"
"4733017085","815","09.10.2001 07:30:00"
"4733017086","815","09.10.2001 07:30:00"
"4733017087","815","09.10.2001 07:30:00"
"4733017088","815","09.10.2001 07:30:00"
"4733017089","815","09.10.2001 07:30:00"
"4733017090","815","09.10.2001 07:30:00"
"4733017091","815","09.10.2001 07:30:00"
"4733017092","815","09.10.2001 07:30:00"
"4733017093","815","09.10.2001 07:30:00"
"4733017094","815","09.10.2001 07:30:00"
"4733017095","815","09.10.2001 07:30:00"
"4733017096","815","09.10.2001 07:30:00"
"4733017097","815","09.10.2001 07:30:00"
"4733017098","815","09.10.2001 07:30:00"
"4733017099","815","09.10.2001 07:30:00"
"4733744620","815","24.06.2004 10:00:00"
"4733744621","815","24.06.2004 10:00:00"
"4733744622","815","24.06.2004 10:00:00"
"4733744623","815","24.06.2004 10:00:00"
"4733744624","815","24.06.2004 10:00:00"
"4733744625","815","24.06.2004 10:00:00"
"4733744626","815","24.06.2004 10:00:00"
"4733744627","815","24.06.2004 10:00:00"
"4733744628","815","24.06.2004 10:00:00"
"4733744629","815","24.06.2004 10:00:00"
"4775548460","815","24.06.2004 10:30:00"
"4733017000","815","09.10.2001 07:30:00"
"4733017001","815","09.10.2001 07:30:00"
"4733017002","815","09.10.2001 07:30:00"
"4733017003","815","09.10.2001 07:30:00"
"4733017004","815","09.10.2001 07:30:00"
"4733017005","815","09.10.2001 07:30:00"
"4733017006","815","09.10.2001 07:30:00"
"4733017007","815","09.10.2001 07:30:00"
