GSM04740640979;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740641059;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740645051;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740645814;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740725266;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740728316;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740728613;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740728642;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740761959;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740764079;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740767308;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740769536;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04740769848;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745202773;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745204093;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745208735;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745210328;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745218088;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745236815;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745241344;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745246850;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745264885;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745266963;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745275546;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745276335;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745280285;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745284640;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745285893;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745291642;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745295692;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745394831;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745395909;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745402735;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745403102;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745403270;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745403273;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745403325;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745403359;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745403390;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745406434;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745407403;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745407430;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745407463;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745427369;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745470358;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745470449;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745487817;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745488347;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745489029;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745489032;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745489066;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745489071;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745489103;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745489105;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745489162;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745489875;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745490374;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745490375;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745490382;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745504631;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745510887;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745511214;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745511916;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745511925;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745519642;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745519716;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862362;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862365;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862368;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862370;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862371;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862372;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862374;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862375;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862377;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862378;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862379;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862381;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862382;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862383;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862384;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862385;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745862615;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745864593;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745866798;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745867820;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745868317;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04745869856;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746414381;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746416926;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746417061;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746417975;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746419223;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746422162;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746423842;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746426515;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746426612;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746426653;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746427586;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746428069;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746428897;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746431387;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746431857;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746431889;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746432153;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746432174;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746432646;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746432782;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746433074;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746433147;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746433251;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746433673;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746433732;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746440901;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746441056;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746446588;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746500920;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746540469;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746543882;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746543922;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746547838;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746610199;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746621974;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746628763;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746746109;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM04746747091;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009017704;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009017707;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009018191;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009019163;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009019174;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009019363;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009019365;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009019366;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009019369;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009029084;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009031627;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009033932;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009900009;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009900279;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009900440;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009900486;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009900528;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009900651;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009900978;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009900990;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009901218;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009901218;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009901244;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009901317;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009901479;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009901658;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009901769;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009901797;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009902533;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009902583;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009902702;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009902731;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009903349;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009903350;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009903351;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
GSM047580009903353;ODBCPA;ADD;;;TRLU 02072014;Batch jobb for sperring av innholdstjenester på m2m prisplan ønsket av T.Vestli;
