;950004606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;360004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;460004609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;302004601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;502004609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;602004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;902004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;212004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;712004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;422004606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;132004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;732004601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;242004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;317993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;517993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;427993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;527993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;727993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;827993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;637993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;737993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;937993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;347993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;747993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;860004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;170004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;370004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;470004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;670004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;770004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;970004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;180004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;280004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;190004606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;290004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;390004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;490004603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;590004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;947993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;157993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;557993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;167993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;667993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;577993603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;690004601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;790004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;201004603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;401004601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;601004609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;801004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;411004609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;611004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;711004606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;121004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;521004606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;621004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;439993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;639993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;549993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;677993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;877993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;977993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;287993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;687993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;987993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;497993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;797993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;508993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;118993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;418993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;618993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;718993603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;818993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;159993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;359993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;459993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;859993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;959993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;169993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;969993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;479993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;979993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;589993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;989993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;399993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;599993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;100004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;200004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;765893607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;965893605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;918993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;228993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;328993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;528993603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;828993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;338993603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;738993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;838993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;248993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;448993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;848993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;948993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;158993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;300004603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;420004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;820004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;920004603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;330004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;530004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;930004601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;140004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;840004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;160004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;260004601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;560004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;960004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;258993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;358993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;658993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;758993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;568993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;668993603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;778993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;288993603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;788993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;888993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;198993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;990004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;101004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;501004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;901004606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;111004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;211004601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;511004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;911004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;321004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;131004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;631004603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;341004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;251004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;351004601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;551004609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;986893600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;298993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;609993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;319993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;419993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;129993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;229993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;829993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;929993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;337993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;537993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;651004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;271004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;571004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;671004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;871004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;281004606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;481004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;491004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;691004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;112004601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;612004606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;812004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;912004603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;622004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;432004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;622893600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;232893602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;332893601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;932893605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;542893607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;642893606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;252893607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;732893607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;367993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;467993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;967993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;377993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;777993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;587993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;887993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;197993603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;597993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;697993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;897993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;108993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;308993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;442004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;642004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;832893606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;142893601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;242893600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;342893609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;442893608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;742893605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;842893604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;552893604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;752893602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;952893600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;162893606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;662893601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;962893608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;308893601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;808993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;518993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;438993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;638993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;348993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;548993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;858993603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;168993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;878993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;588993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;698993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;480104603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;580104602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;390104602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;690104609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;721004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;921004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;313893604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;613893601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;722893609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;922893607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;132893603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;803893601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;903893600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;513893602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;813893609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;913893608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;624893608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;246993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;546993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;646993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;746993609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;556993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;856993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;956993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;166993600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;366993608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;709993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;219993607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;519993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;239993603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;149993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;249993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;749993606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;849993605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;659993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;469993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;669993602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;769993601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
